Context,ID,Text,Comments
Frontend,TXT_CargoQuantity[1],{0:0.#},
Frontend,TXT_TooFarFromBase_Content,Muy Lejos,
Frontend,TXT_UnevenTerrain_Content,Terreno Irregular,
Frontend,TXT_Collision_Content,Muy Cerca,
Frontend,TXT_NeedsResource_Content,Necesita Recursos,
Frontend,TXT_PlacementPresenter_Needs,Necesita {0},
Frontend,TXT_IncompatibleResource_Content,Recurso Erróneo,
Frontend,TXT_BlocksResource_Content,Bloquea un Recurso,
Frontend,TXT_NoSectorPermission_Content,Sector Bloqueado,
Frontend,TXT_Underwater_Content,Sumergido,
Frontend,TXT_NoMaintenance_Content,Sin Mantenimiento,
Frontend,TXT_NoPower_Content,Sin Energía,
Frontend,TXT_HyperloopClose_Content,Muy Cerca De Otra Terminal,
Frontend,TXT_HyperloopFar_Content,No Hay Terminales Cerca,
Frontend,TXT_FloodableArea_Content,Terreno Anegadizo,
Frontend,TXT_NeedsEquatorialStrip_Content,Requiere Ubicarse en la Franja Ecuatorial,
Frontend,TXT_NeedsSufficientPressure_Content,Requiere 300 mbar de Presión,
Frontend,TXT_NeedsBreathableAtmosphere_Content,Requiere una Atmósfera Respirable,
Frontend,TXT_BuildingLimitReached_Content,Límite de Construcciones Alcanzado,
Frontend,TXT_SpaceportLimitReached_Content,Límite de Puertos Alcanzado,
Frontend,TXT_PolarAreaProhibited_Content,Zona Polar Inaccesible,
Frontend,TXT_RivalAreaProhibited_Content,Base Hostil en la Cercanías,
Frontend,TXT_InsufficientExtractionLevel_Content,Necesita Una Mina De Mayor Nivel,
Frontend,TXT_NotEnoughValidTerrain_Content,Necesita Mayor Superficie Cultivable,
Frontend,TXT_FarmTooClose_Content,Granja Demasiado Cerca,
Frontend,TXT_Pipes_PumpingWater,Bombeando Agua,
Frontend,TXT_Pipes_NotEnoughWater,Agua insuficiente,
Frontend,TXT_Pipes_NoWaterSupplyLegend,Sin suministro de agua,
Frontend,TXT_NeedsWaterLevelReason,Necesita Estar Cerca Del Agua,
Frontend,TXT_location_north,N,
Frontend,TXT_location_south,S,
Frontend,TXT_location_east,E,
Frontend,TXT_location_west,O,
Frontend,TXT_wayUpgrade_distance,Distancia>>>,
Frontend,TXT_wayUpgrade_costPerDistance,Costo por distancia,
Frontend,TXT_HyperloopConnection_TooClose,Muy Cerca,
Frontend,TXT_HyperloopConnection_TooFar,Muy Lejos,
Frontend,TXT_HyperloopConnection_NoConnections,No Hay Conexiones Disponibles,
Frontend,TXT_HyperloopConnection_AlreadyConnected,Está Conectada,
Frontend,TXT_HyperloopConnection_NotBuilt,Sin Construir,
Frontend,TXT_HyperloopConnection_Rubble,Residuos,
Frontend,TXT_HyperloopConnection_ConnectionClick,Haz Clic Para Conectar,
Frontend,TXT_terraformingScreen_phaseObjective,Objetivo de la Fase,
Frontend,TXT_resarchWidget_SelectionPending,Selección Pendiente,
Frontend,TXT_resarchWidget_AllTechsResearched,Todas las Tecnologías Fueron Investigadas,
Frontend,TXT_save_panel_no_directive,Sin Directivas,
Frontend,TXT_Space_SectorPermission,Necesita Autorización Para Liberarse,
Frontend,TXT_District_Name,Distrito {0},
Frontend,TXT_spaceViewController_state_NotAvailable,NO ESTÁ DISPONIBLE,
Frontend,TXT_spaceViewController_launches,{0}/{1} LANZAMIENTOS,
Frontend,TXT_spaceViewController_launches2,{0}/{1} lanzamientos,
Frontend,TXT_spaceViewController_state_inProgress,EN CURSO,
Frontend,TXT_spaceViewController_state_ongoing,EN MARCHA,
Frontend,TXT_spaceViewController_state_hidden,OCULTOS,
Frontend,TXT_spaceViewController_state_available,DISPONIBLE,
Frontend,TXT_spaceViewController_state_done,FINALIZADOS,
Frontend,TXT_spaceViewController_state_expired,Concluidos,
Frontend,TXT_Units_MW_old,MW,
Frontend,TXT_Units_MW_sols_old,MW-Soles,
Frontend,TXT_Units_RPs_old,PIs,
Frontend,TXT_Units_RP_old,PI,
Frontend,TXT_Units_Alt_old,alt.,
Frontend,TXT_Units_km_old,km.,
Frontend,TXT_Units_mbar_old,mbar,
Frontend,TXT_Units_Km_old,Km.,
Frontend,TXT_Units_M_old,M,
Frontend,TXT_Units_meter_old,m,
Frontend,TXT_Units_MW,{0:0}<size={1}%> MW</size>,
Frontend,TXT_Units_MW_sols,{0:0.#} MW-soles,
Frontend,TXT_Units_RPs,{0:0.#} <size={1}%> PIs</size>,
Frontend,TXT_Units_RP0,{0:0} RP,
Frontend,TXT_Units_RPs0,{0:0} RPs,
Frontend,TXT_Units_RPs_ratio,{0:0}/{1:0} RPs,
Frontend,TXT_Units_km,{0:0.# km.},
Frontend,TXT_Units_mbar,{0:0.##} mbar,
Frontend,TXT_Units_mbar_long,{0:0.#####} mbar,
Frontend,TXT_Units_mbar_percent,{0:0.##} mbar ({1}),
Frontend,TXT_Units_mbar_short,{0:0.#} mbar,
Frontend,TXT_Units_mbar_small,{0:0} mbar,
Frontend,TXT_Units_microbar_long,{0:0.#####} <i>u</i>bar,
Frontend,TXT_Units_tempC,{0:0.##} °C,
Frontend,TXT_Units_tempC_percent,{0:0.##} °C ({1}),
Frontend,TXT_Units_tempC_short,{0:0.#}°C,
Frontend,TXT_Units_tempC_small,{0:0}°C,
Frontend,TXT_Units_Km,{0:0.#} Km,
Frontend,TXT_Units_months_short,{0:0} M,
Frontend,TXT_Units_meters_short,{0:0} m,
Frontend,TXT_Units_ML,{0:0}<size={1}%> ML</size>,
Frontend,TXT_Units_ML2,{0:0}/{1:0}<size={2}%> ML</size>,
Frontend,TXT_spaceViewController_singleLaunch,{0} Lanzamiento,
Frontend,TXT_Percentages,{0}/{1}%,
Frontend,TXT_NoPipes_Content,Necesita suministro de agua.,
Frontend,TXT_PercentagesMin,{0}%<br><size=70%>(min {1}%)</size>,
Frontend,TXT_Units_mbar_year,{0:0.0#} mbar/a.,
Frontend,TXT_Units_mbar_year_percent,{0:0.##} mbar/a. ({1}),
Frontend,TXT_Units_hour_minute_second,{0}:{1}:{2},
Frontend,TXT_Units_MW_years,{0:0.#} MW-años,
Frontend,TXT_wayUpgrade_maximumLevelReached,Mejorado al máximo,
Frontend,TXT_NeedsOceanReason,Requiere un cuerpo de Agua,
Frontend,TXT_UnderRiver,En un Rio,
Frontend,TXT_NeedsAquaticPlacement,Requiere una Estructura Acuática,
Frontend,TXT_Generic_With_Parenthesis,{0} ({1}),
Frontend,TXT_DialoguePanel_Introspection_Thread,HILO INTROSPECTIVO,
Frontend,TXT_DialoguePanel_reflection,REFLEXIÓN,
Frontend,TXT_DialoguePanel_Incoming_Call,LLAMADA ENTRANTE,
Frontend,TXT_DialoguePanel_Data_Received,Datos Recibidos: {0}-{1},
Frontend,TXT_DialoguePanel_Communication_Module,MÓDULO DE COMUNICACIÓN,
Frontend,TXT_DialoguePanel_Communication_Module_short,MÓDULO DE COM.,
Frontend,TXT_DialoguePanel_Answer_Timeout,Tiempo Para Responder,
Frontend,TXT_DialoguePanel_Decision_Timeout,Tiempo Para Decidir,
Frontend,TXT_DialoguePanel_Response_Module,Módulo de respuesta,
Frontend,TXT_DialoguePanel_Cognitive_Test_Module,Módulo de Evaluación Cognitiva,
Frontend,TXT_DialoguePanel_Cognitive_Test,Evaluación Cognitiva,
Frontend,TXT_DialoguePanel_Enable_Safe_Mode,Activar Modo de Seguridad,
Frontend,TXT_DialoguePanel_Cognitive_Test_Subject,AEI-ROBO-AMI-02,
Frontend,TXT_DialoguePanel_Certified_By,Certificado por,
Frontend,TXT_DialoguePanel_Panel_Pages,{0}/{1},
Frontend,TXT_DialoguePanel_Person_Location,Ubicación de la llamada,
Frontend,TXT_DialoguePanel_Killswitch_Warning,Peligro,
Frontend,TXT_DialoguePanel_Killswitch_Imminent_Destruction,Destrucción Inminente,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol,Protocolo especial de ISA<br>Autorización de Máxima Seguridad<br>Nivel: Omega<br>Nombre en clave: Secuencia Terminal<br>Orden: 1K1K1<br>ij-78a9a6k0ba98,
Frontend,TXT_DialoguePanel_Killswitch_ISA_Protocol2,Protocolo especial de ISA,
Frontend,TXT_DialoguePanel_Killswitch_Maximum_Security,Autorización de Máxima Seguridad,
Frontend,TXT_DialoguePanel_Killswitch_Level_Omega,Nivel: Omega,
