Context,ID,Text,Comments
Frontend,TXT_CargoQuantity[1],{0:0.#},
Frontend,TXT_TooFarFromBase_Content,距離が遠すぎます,
Frontend,TXT_UnevenTerrain_Content,平坦な地形ではありません,
Frontend,TXT_Collision_Content,距離が近すぎます,
Frontend,TXT_NeedsResource_Content,資源が必要です,
Frontend,TXT_PlacementPresenter_Needs,{0}が必要です,
Frontend,TXT_IncompatibleResource_Content,資源が違います,
Frontend,TXT_BlocksResource_Content,資源がブロックされています,
Frontend,TXT_NoSectorPermission_Content,閉鎖されたセクターです,
Frontend,TXT_Underwater_Content,水の中です,
Frontend,TXT_NoMaintenance_Content,メンテナンスがされていません,
Frontend,TXT_NoPower_Content,電力がありません,
Frontend,TXT_HyperloopClose_Content,ハイパーループとの距離が近すぎます,
Frontend,TXT_HyperloopFar_Content,付近にハイパーループがありません,
Frontend,TXT_FloodableArea_Content,洪水が発生した地域です,
Frontend,TXT_NeedsEquatorialStrip_Content,赤道上の経路が必要です,
Frontend,TXT_NeedsSufficientPressure_Content,300ミリバールの気圧が必要です,
Frontend,TXT_NeedsBreathableAtmosphere_Content,人が呼吸できる大気が必要です,
Frontend,TXT_BuildingLimitReached_Content,施設上限数に達しました,
Frontend,TXT_SpaceportLimitReached_Content,宇宙港上限数に達しました,
Frontend,TXT_PolarAreaProhibited_Content,侵入できない極地です,
Frontend,TXT_RivalAreaProhibited_Content,敵の基地に接近,
Frontend,TXT_InsufficientExtractionLevel_Content,より高いレベルの採鉱所が必要,
Frontend,TXT_NotEnoughValidTerrain_Content,さらに耕作可能地が必要です,
Frontend,TXT_FarmTooClose_Content,施設が近すぎます,
Frontend,TXT_Pipes_PumpingWater,水をくみ上げ中,
Frontend,TXT_Pipes_NotEnoughWater,水が足りません,
Frontend,TXT_Pipes_NoWaterSupplyLegend,給水源がありません,
Frontend,TXT_NeedsWaterLevelReason,水が付近にありません,
Frontend,TXT_location_north,北,
Frontend,TXT_location_south,南,
Frontend,TXT_location_east,東,
Frontend,TXT_location_west,西,
Frontend,TXT_wayUpgrade_distance,距離>>>,
Frontend,TXT_wayUpgrade_costPerDistance,距離ごとのコスト,
Frontend,TXT_HyperloopConnection_TooClose,距離が近すぎます,
Frontend,TXT_HyperloopConnection_TooFar,距離が遠すぎます,
Frontend,TXT_HyperloopConnection_NoConnections,接続できません,
Frontend,TXT_HyperloopConnection_AlreadyConnected,接続されています,
Frontend,TXT_HyperloopConnection_NotBuilt,構築されていません,
Frontend,TXT_HyperloopConnection_Rubble,瓦礫,
Frontend,TXT_HyperloopConnection_ConnectionClick,クリックで接続,
Frontend,TXT_terraformingScreen_phaseObjective,現段階の目標,
Frontend,TXT_resarchWidget_SelectionPending,未選択,
Frontend,TXT_resarchWidget_AllTechsResearched,全技術を研究済,
Frontend,TXT_save_panel_no_directive,方針なし,
Frontend,TXT_Space_SectorPermission,アンロックの認可待ち,
Frontend,TXT_District_Name,{0}地区,
Frontend,TXT_spaceViewController_state_NotAvailable,利用不可,
Frontend,TXT_spaceViewController_launches,{0}/{1} 発射,
Frontend,TXT_spaceViewController_launches2,{0}/{1} 発射,
Frontend,TXT_spaceViewController_state_inProgress,進行中,
Frontend,TXT_spaceViewController_state_ongoing,進行中,
Frontend,TXT_spaceViewController_state_hidden,非表示,
Frontend,TXT_spaceViewController_state_available,利用可,
Frontend,TXT_spaceViewController_state_done,終了,
Frontend,TXT_spaceViewController_state_expired,期限切れ,
Frontend,TXT_Units_MW_old,MW,
Frontend,TXT_Units_MW_sols_old,MW-火星日,
Frontend,TXT_Units_RPs_old,RP,
Frontend,TXT_Units_RP_old,RP,
Frontend,TXT_Units_Alt_old,標高,
Frontend,TXT_Units_km_old,km,
Frontend,TXT_Units_mbar_old,mbar,
Frontend,TXT_Units_Km_old,Km,
Frontend,TXT_Units_M_old,M,
Frontend,TXT_Units_meter_old,m,
Frontend,TXT_Units_MW,{0:0}<size={1}%> MW</size>,
Frontend,TXT_Units_MW_sols,{0:0.#} MW-火星日,
Frontend,TXT_Units_RPs,{0:0.#} <size={1}%> RP</size>,
Frontend,TXT_Units_RP0,{0:0} RP,
Frontend,TXT_Units_RPs0,{0:0} RP,
Frontend,TXT_Units_RPs_ratio,{0:0}/{1:0} RP,
Frontend,TXT_Units_km,{0:0.# km.},
Frontend,TXT_Units_mbar,{0:0.##} mbar,
Frontend,TXT_Units_mbar_long,{0:0.#####} mbar,
Frontend,TXT_Units_mbar_percent,{0:0.##} mbar ({1}),
Frontend,TXT_Units_mbar_short,{0:0.#} mbar,
Frontend,TXT_Units_mbar_small,{0:0} mbar,
Frontend,TXT_Units_microbar_long,{0:0.#####} <i>u</i>bar,
Frontend,TXT_Units_tempC,{0:0.##} °C,
Frontend,TXT_Units_tempC_percent,{0:0.##} °C ({1}),
Frontend,TXT_Units_tempC_short,{0:0.#}°C,
Frontend,TXT_Units_tempC_small,{0:0}°C,
Frontend,TXT_Units_Km,{0:#} Km,
Frontend,TXT_Units_months_short,{0:0} M,
Frontend,TXT_Units_meters_short,{0:0} m,
Frontend,TXT_Units_ML,{0:0}<size={1}%> ML</size>,
Frontend,TXT_Units_ML2,{0:0}/{1:0}<size={2}%> ML</size>,
Frontend,TXT_spaceViewController_singleLaunch,{0} 発射,
Frontend,TXT_Percentages,{0}/{1}%,
Frontend,TXT_NoPipes_Content,配水網が必要です,
Frontend,TXT_PercentagesMin,{0}%<br><size=70%>(最小{1}%)</size>,
Frontend,TXT_Units_mbar_year,{0:0.0#} mbar/年,
Frontend,TXT_Units_mbar_year_percent,{0:0.##} mbar/年 ({1}),
Frontend,TXT_Units_hour_minute_second,{0}:{1}:{2},
Frontend,TXT_Units_MW_years,{0:0.#} MW-年,
Frontend,TXT_wayUpgrade_maximumLevelReached,最大までアップグレード済み,
Frontend,TXT_NeedsOceanReason,水域に設置してください,
Frontend,TXT_UnderRiver,水上です,
Frontend,TXT_NeedsAquaticPlacement,水上施設が必要です,
Frontend,TXT_Generic_With_Parenthesis,{0} ({1}),
Frontend,TXT_DialoguePanel_Introspection_Thread,イントロスペクションスレッド,
Frontend,TXT_DialoguePanel_reflection,リフレクション,
Frontend,TXT_DialoguePanel_Incoming_Call,受信,
Frontend,TXT_DialoguePanel_Data_Received,受信した日付：{0}-{1},
Frontend,TXT_DialoguePanel_Communication_Module,コミュニケーションモジュール,
Frontend,TXT_DialoguePanel_Communication_Module_short,コミュモジュール,
Frontend,TXT_DialoguePanel_Answer_Timeout,返答の時間切れ,
Frontend,TXT_DialoguePanel_Decision_Timeout,決断の時間切れ,
Frontend,TXT_DialoguePanel_Response_Module,応答モジュール,
