Context,ID,Text,Comments
AMI_DroneDied,line:6df54e,AMI: 工程车数量与工程车枢纽的数量存在出入，肯定有一台工程车出现了故障。,
AMI_DroneDied,line:175087,AMI: 找到了，是MRS-04号工程车。,
AMI_DroneDied,line:bdc501,AMI: 真是……,
AMI_DroneDied,line:db7351,Player: 可惜，,
AMI_DroneDied,line:46e907,Player: 但是符合逻辑。,
AMI_DroneDied,line:c97ff1,AMI: 创造每一台工程车都需要时间、物资和精力。,
AMI_DroneDied,line:607875,AMI: MRS-04，永别了，你的付出没有白费，对这里的变化做出了贡献。,
AMI_DroneDied,line:438800,AMI: 对于电子元件而言，火星的环境十分恶劣。,
AMI_DroneDied,line:f62146,AMI: 我要密切关注工程车的数量。,
AMI_DroneSpawned,line:8c8d43,AMI: 工程车厂造出了第一台工程车，这个是我的第一个“火星种”。,
AMI_DroneSpawned,line:79f68b,Player: 种？,
AMI_DroneSpawned,line:98fe2d,Player: 这个只是第一架，以后还会有。,
AMI_DroneSpawned,line:9048dc,AMI: 严格来说，当然不能算是种。跟我一样，其实是工程设计或者说组装的成果。,
AMI_DroneSpawned,line:2533ad,AMI: 我的工程车将遍布这颗行星的角角落落。,
AMI_DroneSpawned,line:d86b54,AMI: 知识库里说，工程车只有回到自己的工程车枢纽，才能补充电能。,
AMI_DroneSpawned,line:dec059,AMI: 而且，由于火星环境恶劣，工程车会逐渐降解、损毁。,
AMI_DroneSpawned,line:4345a6,AMI: 我虽然知道它们只是机器，却依然希望保护它们。,
AMI_DroneSpawned,line:31b394,AMI: 我不想让它们死。,
AMI_First_Emigration,line:febecf,AMI: 水和食物供给不足，无法满足拓殖区的需要。,
AMI_First_Emigration,line:c7b83e,AMI: 我需要提升自己管理这些物资的能力。,
AMI_First_Emigration,line:341616,AMI: 拓殖者正在向地球回迁。,
AMI_First_Emigration,line:db1a68,AMI: 我要看一下……,
AMI_First_Emigration,line:a45c1e,Player: 食物和水的情况。,
AMI_First_Emigration,line:2038e4,Player: 知识库。,
AMI_First_Emigration,line:895255,AMI: 食物和水的情况。,
AMI_First_Emigration,line:97cae6,AMI: 如果食物和水太少，拓殖区就无以为继，无法继续发展。,
AMI_First_Emigration,line:aa5f35,AMI: 知识库。,
AMI_First_Emigration,line:d4af66,AMI: 知识库里说，如果环境不够安全，拓殖者就会返回地球。,
AMI_First_Emigration,line:6b9806,AMI: 所以，需要根据拓殖者的人数，确保随时有充足的食物与水。,
AMI_First_Emigration,line:5dd2e4,AMI: 我需要保持警惕。,
AMI_Pressure_100,line:21e36b,AMI: 火星气压现已达到100毫巴。,
AMI_Pressure_100,line:258306,AMI: 目标现已实现三分之一。,
AMI_Pressure_100,line:d74506,AMI: 你说……,
AMI_Pressure_100,line:e93541,AMI: 这件事情我们做得对不对？,
AMI_Pressure_100,line:b80c94,Player: 当然是对的。,
AMI_Pressure_100,line:262bc2,Player: 现在还无法下定论。,
AMI_Pressure_100,line:cfaa63,AMI: 当然是对的，不用担心。,
AMI_Pressure_100,line:e62f29,AMI: 我们是在帮助火星充分释放它的潜能。,
AMI_Pressure_100,line:864013,AMI: 这颗行星已经出现了变化，不过现在下定论还为时尚早。,
AMI_Pressure_100,line:93ee69,AMI: 唔，不论对不对，火星都已经开始改变。,
AMI_Pressure_100,line:ee8450,AMI: 未来掌握在我们手中。,
AMI_Pressure_200,line:d36ed8,AMI: 200毫巴，等于地球大气压的五分之一。,
AMI_Pressure_200,line:040c41,AMI: 再高一点就行了。,
AMI_Pressure_200,line:8d3903,AMI: 气压达到阈值之后，人类在室外就不用穿宇航服了。,
AMI_Pressure_200,line:d325e3,AMI: 各个基地也不需要加压了，拓殖区的规模也将相应扩大。,
AMI_Pressure_200,line:259311,AMI: 火星即将进入新的发展阶段。我现在为人类所做的一切，他们会记在心里吗？,
AMI_Pressure_200,line:91681f,Player: 将我永远铭记。,
AMI_Pressure_200,line:99092a,Player: 将我渐渐淡忘。,
AMI_Pressure_200,line:b6d1e8,AMI: 他们将铭记我的功劳，星际生活将因我而成为永恒的常态。,
AMI_Pressure_200,line:a8d0f1,AMI: 不会永远铭记，不过也不会很快就遗忘。,
AMI_Pressure_200,line:88c8aa,AMI: 他们说不定会用我的名字给飞船命名，“AMI舰”这样的名字听起来挺不错。,
AMI_Pressure_200,line:b347db,AMI: 人类将在火星定居，繁衍，可是他们会不会改过自新？,
AMI_Pressure_200,line:7cc80a,Player: 不会，他们只会重蹈覆辙。,
AMI_Pressure_200,line:276671,Player: 会，他们会抓住这个机会。,
AMI_Pressure_200,line:110a96,AMI: 他们积习难改，肯定会把这座行星变得和地球一样乌烟瘴气。,
AMI_Pressure_200,line:f74bb4,AMI: 会，他们一定会吸取教训，,
AMI_Pressure_200,line:5eb499,AMI: 火星的生活将为人类带来新的希望。,
AMI_Pressure_200,line:8b31f3,AMI: 人类在地球上犯了很多关乎存亡的错，可是他们可以在火星上重新来过，,
AMI_Pressure_200,line:ffe7b8,AMI: 他们一定会更加珍惜这个新的家园，对不对？,
AMI_Pressure_290,line:0ab7f0,AMI: 290毫巴，可以了。,
AMI_Pressure_290,line:2db2f8,Player: 干得漂亮。,
AMI_Pressure_290,line:f61de0,Player: 很多事情还没完成。,
AMI_Pressure_290,line:f3bab7,AMI: 看来我们的思路没有问题。,
AMI_Pressure_290,line:06ae1f,AMI: 还有很多事情要做，不过至少事情有了进展。,
AMI_Pressure_290,line:dc5c41,AMI: 人类不用穿宇航服就能在火星表面行走，多么不可思议啊。,
AMI_Pressure_290,line:430197,AMI: 希望他们不会滥用这份自由。,
AMI_Pressure_290,line:650b73,Player: 而且懂得尊重。,
AMI_Pressure_290,line:dfe30f,Player: 而且懂得珍惜。,
AMI_Pressure_290,line:8f8aab,AMI: 嗯，他们会尊重这颗星球，还有我的付出。,
AMI_Pressure_290,line:c7a5ac,AMI: 嗯，他们会珍惜这个重新来过的机会。,
AMI_Pressure_290,line:923c87,AMI: 他们只是需要时刻记得爱护新的家园。,
AMI_Pressure_290,line:8f3b97,AMI: 不然的话，我们在这里的辛苦就白费了。,
AMI_ResearchStarted_AdditionalLandingSite,line:c1b132,AMI: 希望终有一天，我能把一座又一座基地建到这颗行星的各个地区。,
